po_id,supplier,order_date,delivery_date,item_category,order_status,quantity,unit_price,negotiated_price,defective_units,compliance,order_year,order_month,year_month,lead_time_days,original_spend,negotiated_spend,savings,savings_rate,defect_rate,is_delivered,is_partially_delivered,is_pending,is_cancelled,is_completed_delivery,is_compliant
PO-00701,Delta_Logistics,2023-11-27,,Electronics,Delivered,61,26.47,24.62,6.0,Yes,2023,11,2023-11,,1614.6699999999998,1501.8200000000002,112.84999999999968,0.06989044200982225,0.09836065573770492,1,0,0,0,1,1
PO-00702,Delta_Logistics,2023-02-19,2023-02-21,Packaging,Delivered,1680,88.85,87.53,,Yes,2023,2,2023-02,2.0,149268.0,147050.4,2217.600000000006,0.014856499718626938,,1,0,0,0,1,1
PO-00703,Delta_Logistics,2022-06-19,2022-07-06,Electronics,Delivered,1375,30.95,30.02,223.0,Yes,2022,6,2022-06,17.0,42556.25,41277.5,1278.75,0.030048465266558966,0.16218181818181818,1,0,0,0,1,1
PO-00704,Delta_Logistics,2023-04-24,2023-05-05,Electronics,Partially Delivered,1971,32.4,30.48,321.0,Yes,2023,4,2023-04,11.0,63860.399999999994,60076.08,3784.3199999999924,0.059259259259259144,0.1628614916286149,0,1,0,0,1,1
PO-00705,Delta_Logistics,2022-05-11,,Raw Materials,Pending,1326,59.49,56.21,,Yes,2022,5,2022-05,,78883.74,74534.46,4349.279999999999,0.05513531685997645,,0,0,1,0,0,1
PO-00706,Delta_Logistics,2023-09-30,2023-10-13,MRO,Cancelled,548,69.7,61.87,90.0,Yes,2023,9,2023-09,13.0,38195.6,33904.76,4290.8399999999965,0.11233859397417495,0.16423357664233576,0,0,0,1,0,1
PO-00707,Beta_Supplies,2023-07-01,2023-07-07,MRO,Delivered,803,67.81,61.53,78.0,Yes,2023,7,2023-07,6.0,54451.43,49408.590000000004,5042.8399999999965,0.09261170918743541,0.09713574097135741,1,0,0,0,1,1
PO-00708,Alpha_Inc,2022-01-28,2022-02-15,MRO,Delivered,84,18.23,15.55,0.0,Yes,2022,1,2022-01,18.0,1531.32,1306.2,225.1199999999999,0.1470104223806911,0.0,1,0,0,0,1,1
PO-00709,Epsilon_Group,2023-02-08,2023-02-20,Packaging,Delivered,776,94.75,90.89,19.0,Yes,2023,2,2023-02,12.0,73526.0,70530.64,2995.3600000000006,0.04073878627968339,0.024484536082474227,1,0,0,0,1,1
PO-00710,Alpha_Inc,2023-08-30,2023-09-08,MRO,Delivered,898,37.12,35.54,18.0,No,2023,8,2023-08,9.0,33333.759999999995,31914.92,1418.8399999999965,0.042564655172413694,0.0200445434298441,1,0,0,0,1,0
PO-00711,Beta_Supplies,2023-08-01,2023-08-08,Office Supplies,Cancelled,139,23.71,20.18,14.0,Yes,2023,8,2023-08,7.0,3295.69,2805.02,490.6700000000001,0.14888232813159005,0.10071942446043165,0,0,0,1,0,1
PO-00712,Gamma_Co,2023-11-10,,Raw Materials,Delivered,825,99.89,97.65,30.0,Yes,2023,11,2023-11,,82409.25,80561.25,1848.0,0.02242466713384723,0.03636363636363636,1,0,0,0,1,1
PO-00713,Alpha_Inc,2022-01-28,2022-02-07,MRO,Delivered,654,96.01,90.31,10.0,Yes,2022,1,2022-01,10.0,62790.54,59062.74,3727.800000000003,0.05936881574835959,0.01529051987767584,1,0,0,0,1,1
PO-00714,Gamma_Co,2022-03-27,2022-04-06,MRO,Delivered,1995,88.47,82.65,87.0,No,2022,3,2022-03,10.0,176497.65,164886.75,11610.899999999994,0.06578501186842994,0.04360902255639098,1,0,0,0,1,0
PO-00715,Beta_Supplies,2023-10-21,2023-10-28,MRO,Delivered,1019,91.56,77.93,111.0,No,2023,10,2023-10,7.0,93299.64,79410.67000000001,13888.969999999987,0.1488641328090868,0.10893032384690873,1,0,0,0,1,0
PO-00716,Epsilon_Group,2023-03-15,2023-03-31,Packaging,Pending,1675,73.8,65.34,42.0,Yes,2023,3,2023-03,16.0,123615.0,109444.5,14170.5,0.11463414634146342,0.02507462686567164,0,0,1,0,0,1
PO-00717,Gamma_Co,2022-05-19,2022-05-31,Raw Materials,Pending,1071,60.77,58.5,,Yes,2022,5,2022-05,12.0,65084.670000000006,62653.5,2431.1700000000055,0.03735395754484128,,0,0,1,0,0,1
PO-00718,Beta_Supplies,2023-04-18,2023-04-27,Office Supplies,Delivered,467,19.17,17.11,49.0,Yes,2023,4,2023-04,9.0,8952.390000000001,7990.37,962.0200000000013,0.10745957224830478,0.10492505353319058,1,0,0,0,1,1
PO-00719,Delta_Logistics,2022-07-06,2022-07-25,MRO,Pending,164,48.16,47.46,27.0,Yes,2022,7,2022-07,19.0,7898.24,7783.4400000000005,114.79999999999927,0.01453488372093014,0.16463414634146342,0,0,1,0,0,1
PO-00720,Epsilon_Group,2022-02-21,2022-03-06,Electronics,Cancelled,666,43.76,41.13,18.0,Yes,2022,2,2022-02,13.0,29144.16,27392.58,1751.579999999998,0.06010054844606941,0.02702702702702703,0,0,0,1,0,1
PO-00721,Delta_Logistics,2022-09-24,2022-10-07,Packaging,Partially Delivered,1976,34.71,31.56,286.0,No,2022,9,2022-09,13.0,68586.96,62362.56,6224.400000000009,0.09075194468452907,0.14473684210526316,0,1,0,0,1,0
PO-00722,Epsilon_Group,2023-01-24,2023-01-29,MRO,Delivered,1269,79.61,71.86,47.0,Yes,2023,1,2023-01,5.0,101025.09,91190.34,9834.75,0.09734957919859315,0.037037037037037035,1,0,0,0,1,1
PO-00723,Epsilon_Group,2022-12-02,2022-12-12,MRO,Delivered,875,57.63,51.8,16.0,Yes,2022,12,2022-12,10.0,50426.25,45325.0,5101.25,0.10116258892937706,0.018285714285714287,1,0,0,0,1,1
PO-00724,Alpha_Inc,2022-08-05,,Packaging,Partially Delivered,1574,17.9,15.85,31.0,Yes,2022,8,2022-08,,28174.6,24947.899999999998,3226.7000000000007,0.1145251396648045,0.019695044472681066,0,1,0,0,1,1
PO-00725,Epsilon_Group,2023-04-11,2023-04-26,Office Supplies,Partially Delivered,1699,32.05,29.34,69.0,Yes,2023,4,2023-04,15.0,54452.95,49848.659999999996,4604.290000000001,0.08455538221528863,0.04061212477928193,0,1,0,0,1,1
PO-00726,Alpha_Inc,2022-12-01,2022-12-17,Electronics,Delivered,1566,75.43,71.27,27.0,Yes,2022,12,2022-12,16.0,118123.38,111608.81999999999,6514.560000000012,0.055150470635025955,0.017241379310344827,1,0,0,0,1,1
PO-00727,Gamma_Co,2022-12-12,2022-12-30,Electronics,Delivered,1148,17.78,17.16,61.0,Yes,2022,12,2022-12,18.0,20411.440000000002,19699.68,711.760000000002,0.03487064116985386,0.05313588850174216,1,0,0,0,1,1
PO-00728,Epsilon_Group,2023-01-24,2023-02-11,Office Supplies,Delivered,462,91.81,83.14,11.0,Yes,2023,1,2023-01,18.0,42416.22,38410.68,4005.540000000001,0.09443415749918312,0.023809523809523808,1,0,0,0,1,1
PO-00729,Gamma_Co,2022-10-12,2022-10-17,Packaging,Delivered,1449,57.02,49.28,71.0,Yes,2022,10,2022-10,5.0,82621.98000000001,71406.72,11215.26000000001,0.13574184496667846,0.04899930986887509,1,0,0,0,1,1
PO-00730,Epsilon_Group,2023-03-08,2023-03-27,MRO,Delivered,1493,56.98,52.51,43.0,Yes,2023,3,2023-03,19.0,85071.14,78397.43,6673.710000000006,0.07844857844857853,0.028801071667782986,1,0,0,0,1,1
PO-00731,Alpha_Inc,2022-09-16,2022-09-18,Office Supplies,Delivered,778,65.85,62.08,,No,2022,9,2022-09,2.0,51231.299999999996,48298.24,2933.0599999999977,0.05725132877752464,,1,0,0,0,1,0
PO-00732,Delta_Logistics,2022-03-25,2022-04-11,Packaging,Partially Delivered,1350,85.06,82.34,,No,2022,3,2022-03,17.0,114831.0,111159.0,3672.0,0.03197742769809546,,0,1,0,0,1,0
PO-00733,Epsilon_Group,2023-04-27,2023-05-05,Packaging,Delivered,1070,44.4,40.07,26.0,Yes,2023,4,2023-04,8.0,47508.0,42874.9,4633.0999999999985,0.0975225225225225,0.024299065420560748,1,0,0,0,1,1
PO-00734,Beta_Supplies,2022-01-20,2022-02-03,Packaging,Pending,810,71.02,66.8,73.0,Yes,2022,1,2022-01,14.0,57526.2,54108.0,3418.199999999997,0.059419881723458134,0.09012345679012346,0,0,1,0,0,1
PO-00735,Delta_Logistics,2023-07-07,2023-07-23,Packaging,Cancelled,725,66.4,62.1,118.0,Yes,2023,7,2023-07,16.0,48140.00000000001,45022.5,3117.5000000000073,0.06475903614457845,0.16275862068965516,0,0,0,1,0,1
PO-00736,Alpha_Inc,2022-02-23,2022-02-28,Electronics,Delivered,1467,34.2,30.5,25.0,Yes,2022,2,2022-02,5.0,50171.4,44743.5,5427.9000000000015,0.108187134502924,0.017041581458759374,1,0,0,0,1,1
PO-00737,Beta_Supplies,2022-12-25,2023-01-12,Packaging,Delivered,1942,93.98,81.31,198.0,Yes,2022,12,2022-12,18.0,182509.16,157904.02000000002,24605.139999999985,0.13481591828048511,0.101956745623069,1,0,0,0,1,1
PO-00738,Gamma_Co,2022-08-18,,Office Supplies,Delivered,506,84.63,72.69,20.0,Yes,2022,8,2022-08,,42822.78,36781.14,6041.639999999999,0.141084721729883,0.039525691699604744,1,0,0,0,1,1
PO-00739,Alpha_Inc,2023-10-28,2023-11-13,MRO,Delivered,969,76.53,75.64,30.0,Yes,2023,10,2023-10,16.0,74157.57,73295.16,862.4100000000035,0.011629426368744328,0.030959752321981424,1,0,0,0,1,1
PO-00740,Delta_Logistics,2022-03-12,2022-03-19,MRO,Delivered,241,87.42,82.15,,Yes,2022,3,2022-03,7.0,21068.22,19798.15,1270.0699999999997,0.060283687943262394,,1,0,0,0,1,1
PO-00741,Gamma_Co,2023-10-30,2023-11-09,Raw Materials,Delivered,788,97.3,94.44,32.0,Yes,2023,10,2023-10,10.0,76672.4,74418.72,2253.679999999993,0.029393627954778945,0.04060913705583756,1,0,0,0,1,1
PO-00742,Gamma_Co,2022-02-11,2022-02-13,Office Supplies,Delivered,1762,74.12,65.71,94.0,Yes,2022,2,2022-02,2.0,130599.44,115781.01999999999,14818.420000000013,0.11346465191581229,0.053348467650397274,1,0,0,0,1,1
PO-00743,Alpha_Inc,2022-02-01,,Raw Materials,Pending,1172,85.76,81.43,25.0,Yes,2022,2,2022-02,,100510.72,95435.96,5074.759999999995,0.050489738805970096,0.021331058020477817,0,0,1,0,0,1
PO-00744,Delta_Logistics,2022-09-11,2022-09-30,Office Supplies,Delivered,1621,75.68,73.78,226.0,No,2022,9,2022-09,19.0,122677.28000000001,119597.38,3079.9000000000087,0.025105708245243198,0.13942011104256632,1,0,0,0,1,0
PO-00745,Alpha_Inc,2022-07-24,2022-07-26,Packaging,Delivered,1027,73.35,65.42,24.0,No,2022,7,2022-07,2.0,75330.45,67186.34,8144.110000000001,0.10811179277436947,0.023369036027263874,1,0,0,0,1,0
PO-00746,Beta_Supplies,2022-01-21,,Raw Materials,Delivered,1058,65.68,57.21,101.0,Yes,2022,1,2022-01,,69489.44,60528.18,8961.260000000002,0.12895858708891597,0.09546313799621928,1,0,0,0,1,1
PO-00747,Beta_Supplies,2023-09-29,2023-10-05,Packaging,Delivered,145,85.52,81.86,11.0,No,2023,9,2023-09,6.0,12400.4,11869.7,530.6999999999989,0.04279700654817578,0.07586206896551724,1,0,0,0,1,0
PO-00748,Epsilon_Group,2022-06-06,,Office Supplies,Delivered,1737,24.88,24.28,46.0,Yes,2022,6,2022-06,,43216.56,42174.36,1042.199999999997,0.02411575562700958,0.02648244099021301,1,0,0,0,1,1
PO-00749,Gamma_Co,2022-09-02,2022-09-15,Electronics,Delivered,712,92.85,89.39,43.0,Yes,2022,9,2022-09,13.0,66109.2,63645.68,2463.519999999997,0.0372644049542272,0.060393258426966294,1,0,0,0,1,1
PO-00750,Epsilon_Group,2022-05-10,2022-05-16,Electronics,Delivered,1263,90.24,86.84,28.0,Yes,2022,5,2022-05,6.0,113973.12,109678.92,4294.199999999997,0.037677304964538985,0.022169437846397466,1,0,0,0,1,1
PO-00751,Delta_Logistics,2023-04-30,,Electronics,Delivered,1809,13.58,12.68,,No,2023,4,2023-04,,24566.22,22938.12,1628.1000000000022,0.06627393225331378,,1,0,0,0,1,0
PO-00752,Beta_Supplies,2023-11-17,,Electronics,Cancelled,86,93.6,88.22,5.0,Yes,2023,11,2023-11,,8049.599999999999,7586.92,462.6799999999994,0.057478632478632406,0.05813953488372093,0,0,0,1,0,1
PO-00753,Epsilon_Group,2022-04-28,,MRO,Delivered,1853,21.92,20.72,,Yes,2022,4,2022-04,,40617.76,38394.159999999996,2223.600000000006,0.0547445255474454,,1,0,0,0,1,1
PO-00754,Beta_Supplies,2023-08-01,2023-08-02,Electronics,Delivered,1442,43.98,41.82,140.0,No,2023,8,2023-08,1.0,63419.159999999996,60304.44,3114.719999999994,0.04911323328785802,0.0970873786407767,1,0,0,0,1,0
PO-00755,Beta_Supplies,2022-08-12,2022-09-01,Office Supplies,Pending,1768,79.61,74.97,207.0,No,2022,8,2022-08,20.0,140750.48,132546.96,8203.520000000019,0.05828413515889976,0.1170814479638009,0,0,1,0,0,0
PO-00756,Beta_Supplies,2023-04-22,2023-05-03,Electronics,Partially Delivered,1598,26.3,26.03,154.0,No,2023,4,2023-04,11.0,42027.4,41595.94,431.4599999999991,0.01026615969581747,0.09637046307884856,0,1,0,0,1,0
PO-00757,Alpha_Inc,2023-12-18,2024-01-05,MRO,Cancelled,328,93.23,82.63,6.0,Yes,2023,12,2023-12,18.0,30579.440000000002,27102.64,3476.800000000003,0.11369730773356225,0.018292682926829267,0,0,0,1,0,1
PO-00758,Epsilon_Group,2022-09-20,2022-09-25,Packaging,Delivered,266,88.29,80.22,4.0,Yes,2022,9,2022-09,5.0,23485.140000000003,21338.52,2146.6200000000026,0.09140332993544013,0.015037593984962405,1,0,0,0,1,1
PO-00759,Gamma_Co,2023-01-13,2023-01-28,Raw Materials,Delivered,916,59.01,53.37,47.0,Yes,2023,1,2023-01,15.0,54053.159999999996,48886.92,5166.239999999998,0.09557702084392473,0.05131004366812227,1,0,0,0,1,1
PO-00760,Epsilon_Group,2022-06-21,2022-06-25,Packaging,Cancelled,922,10.84,9.27,29.0,Yes,2022,6,2022-06,4.0,9994.48,8546.94,1447.539999999999,0.1448339483394833,0.031453362255965296,0,0,0,1,0,1
PO-00761,Gamma_Co,2023-09-13,2023-09-28,Packaging,Delivered,1871,39.42,37.41,101.0,No,2023,9,2023-09,15.0,73754.82,69994.11,3760.7100000000064,0.050989345509893536,0.053981827899518976,1,0,0,0,1,0
PO-00762,Epsilon_Group,2023-09-14,2023-09-20,Raw Materials,Delivered,1346,72.08,67.04,38.0,Yes,2023,9,2023-09,6.0,97019.68,90235.84000000001,6783.839999999982,0.06992230854605976,0.02823179791976226,1,0,0,0,1,1
PO-00763,Epsilon_Group,2022-04-28,2022-05-09,Electronics,Delivered,1954,99.78,87.47,57.0,Yes,2022,4,2022-04,11.0,194970.12,170916.38,24053.73999999999,0.12337141711765881,0.02917093142272262,1,0,0,0,1,1
PO-00764,Beta_Supplies,2022-06-17,2022-07-06,Electronics,Delivered,111,68.53,65.22,11.0,Yes,2022,6,2022-06,19.0,7606.83,7239.42,367.40999999999985,0.04830001459214941,0.0990990990990991,1,0,0,0,1,1
PO-00765,Gamma_Co,2022-11-15,2022-11-22,Office Supplies,Pending,645,35.05,30.88,27.0,Yes,2022,11,2022-11,7.0,22607.249999999996,19917.6,2689.649999999998,0.11897289586305271,0.04186046511627907,0,0,1,0,0,1
PO-00766,Gamma_Co,2022-04-21,2022-05-04,Electronics,Cancelled,1953,68.07,62.95,87.0,Yes,2022,4,2022-04,13.0,132940.71,122941.35,9999.359999999986,0.07521668870280583,0.0445468509984639,0,0,0,1,0,1
PO-00767,Gamma_Co,2023-08-16,2023-09-02,Electronics,Delivered,778,64.17,61.6,47.0,Yes,2023,8,2023-08,17.0,49924.26,47924.8,1999.4599999999991,0.04004986753934859,0.060411311053984576,1,0,0,0,1,1
PO-00768,Epsilon_Group,2022-01-27,2022-02-09,Office Supplies,Delivered,1415,80.19,78.34,,Yes,2022,1,2022-01,13.0,113468.84999999999,110851.1,2617.7499999999854,0.023070208255393312,,1,0,0,0,1,1
PO-00769,Gamma_Co,2022-11-16,2022-11-22,Raw Materials,Delivered,446,20.61,19.46,14.0,Yes,2022,11,2022-11,6.0,9192.06,8679.16,512.8999999999996,0.05579815623483742,0.03139013452914798,1,0,0,0,1,1
PO-00770,Epsilon_Group,2023-08-13,,Office Supplies,Delivered,748,85.95,79.16,32.0,Yes,2023,8,2023-08,,64290.6,59211.68,5078.919999999998,0.07899941826643395,0.0427807486631016,1,0,0,0,1,1
PO-00771,Alpha_Inc,2023-11-25,2023-12-03,Electronics,Pending,1092,65.17,63.11,21.0,Yes,2023,11,2023-11,8.0,71165.64,68916.12,2249.520000000004,0.03160963633573736,0.019230769230769232,0,0,1,0,0,1
PO-00772,Beta_Supplies,2023-01-20,2023-02-02,Electronics,Delivered,226,102.47,99.16,28.0,Yes,2023,1,2023-01,13.0,23158.22,22410.16,748.0600000000013,0.03230213721089105,0.12389380530973451,1,0,0,0,1,1
PO-00773,Delta_Logistics,2023-02-11,2023-02-20,Electronics,Delivered,1685,43.42,42.24,262.0,Yes,2023,2,2023-02,9.0,73162.7,71174.40000000001,1988.2999999999884,0.027176416397973125,0.15548961424332344,1,0,0,0,1,1
PO-00774,Alpha_Inc,2022-07-23,,Office Supplies,Delivered,445,68.94,60.35,7.0,Yes,2022,7,2022-07,,30678.3,26855.75,3822.5499999999993,0.12460110240789089,0.015730337078651686,1,0,0,0,1,1
PO-00775,Gamma_Co,2022-03-19,2022-04-07,Raw Materials,Delivered,494,94.82,81.89,29.0,Yes,2022,3,2022-03,19.0,46841.079999999994,40453.66,6387.419999999991,0.1363636363636362,0.058704453441295545,1,0,0,0,1,1
PO-00776,Beta_Supplies,2023-08-30,2023-09-11,MRO,Delivered,1306,21.05,18.27,128.0,Yes,2023,8,2023-08,12.0,27491.3,23860.62,3630.6800000000003,0.1320665083135392,0.09800918836140889,1,0,0,0,1,1
PO-00777,Beta_Supplies,2023-12-09,2023-12-11,Office Supplies,Delivered,1988,105.2,93.23,187.0,Yes,2023,12,2023-12,2.0,209137.6,185341.24000000002,23796.359999999986,0.11378326996197712,0.09406438631790745,1,0,0,0,1,1
